elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,state,cause,face_detected
12.346,31.1,0.2840,0,0.000,9.22,WARNING,INSTANT,1
12.377,30.5,0.2921,0,0.000,9.02,WARNING,INSTANT,1
12.419,30.7,0.2839,0,0.000,8.77,WARNING,INSTANT,1
12.448,30.0,0.2892,0,0.000,8.61,WARNING,INSTANT,1
12.477,30.4,0.2948,0,0.000,8.45,WARNING,INSTANT,1
12.506,30.8,0.2950,0,0.000,8.30,WARNING,INSTANT,1
12.542,31.2,0.2948,0,0.000,8.11,WARNING,INSTANT,1
12.574,30.8,0.2980,0,0.000,7.96,WARNING,INSTANT,1
12.608,30.9,0.2984,0,0.000,7.80,WARNING,INSTANT,1
12.641,30.8,0.2971,0,0.000,7.65,WARNING,INSTANT,1
12.680,30.7,0.2992,0,0.000,7.48,WARNING,INSTANT,1
12.710,30.2,0.3107,0,0.000,7.36,WARNING,INSTANT,1
12.739,30.5,0.3042,0,0.000,7.24,WARNING,INSTANT,1
12.771,30.9,0.3111,0,0.000,7.12,WARNING,INSTANT,1
12.811,30.9,0.3174,0,0.000,6.97,WARNING,INSTANT,1
12.841,30.3,0.3102,0,0.000,6.86,WARNING,INSTANT,1
12.875,30.7,0.3128,0,0.000,6.74,WARNING,INSTANT,1
12.904,30.6,0.3007,0,0.000,6.64,WARNING,INSTANT,1
12.942,30.9,0.3025,0,0.000,6.53,NORMAL,RECOVERED,1
12.976,30.6,0.3030,0,0.000,6.41,NORMAL,RECOVERED,1
13.014,30.3,0.3183,0,0.000,6.30,NORMAL,RECOVERED,1
13.038,29.9,0.3112,0,0.000,6.23,NORMAL,RECOVERED,1
13.072,31.0,0.3022,0,0.000,6.13,NORMAL,RECOVERED,1
13.106,30.9,0.2781,0,0.000,6.04,NORMAL,RECOVERED,1
13.139,30.8,0.2871,0,0.000,5.95,NORMAL,RECOVERED,1
13.171,30.7,0.2956,0,0.000,5.86,NORMAL,RECOVERED,1
13.209,30.8,0.2999,0,0.000,5.77,NORMAL,RECOVERED,1
13.241,30.3,0.3050,0,0.000,5.69,NORMAL,RECOVERED,1
13.273,30.4,0.3037,0,0.000,5.61,NORMAL,RECOVERED,1
13.304,30.5,0.3098,0,0.000,5.54,NORMAL,RECOVERED,1
13.345,30.7,0.3169,0,0.000,5.44,NORMAL,RECOVERED,1
13.371,30.0,0.3179,0,0.000,5.39,NORMAL,RECOVERED,1
13.405,30.9,0.3228,0,0.000,5.31,NORMAL,RECOVERED,1
13.446,30.7,0.3268,0,0.000,5.23,NORMAL,RECOVERED,1
13.483,30.1,0.3302,0,0.000,5.15,NORMAL,RECOVERED,1
13.509,29.8,0.3089,0,0.000,5.10,NORMAL,RECOVERED,1
13.542,30.7,0.1672,1,0.000,6.30,NORMAL,INSTANT,1
13.571,30.6,0.0276,1,0.028,7.28,NORMAL,INSTANT,1
13.614,31.1,0.0603,1,0.072,8.78,NORMAL,INSTANT,1
13.640,30.3,0.2025,1,0.097,9.63,NORMAL,INSTANT,1
13.673,31.2,0.2275,0,0.000,9.51,NORMAL,RECOVERED,1
13.711,31.0,0.2513,0,0.000,9.38,NORMAL,RECOVERED,1
13.745,30.6,0.2692,0,0.000,9.27,NORMAL,RECOVERED,1
13.774,30.5,0.2747,0,0.000,9.17,NORMAL,RECOVERED,1
13.808,30.8,0.2854,0,0.000,9.07,NORMAL,RECOVERED,1
13.840,30.7,0.2849,0,0.000,8.97,NORMAL,RECOVERED,1
13.873,30.8,0.2929,0,0.000,8.87,NORMAL,RECOVERED,1
13.904,30.8,0.2846,0,0.000,8.78,NORMAL,RECOVERED,1
13.946,30.9,0.2911,0,0.000,8.66,NORMAL,RECOVERED,1
13.972,30.2,0.2929,0,0.000,8.58,NORMAL,RECOVERED,1
14.011,30.9,0.2988,0,0.000,8.48,NORMAL,RECOVERED,1
14.041,30.4,0.3034,0,0.000,8.39,NORMAL,RECOVERED,1
14.079,30.6,0.3079,0,0.000,8.30,NORMAL,RECOVERED,1
14.105,30.3,0.3019,0,0.000,8.23,NORMAL,RECOVERED,1
14.142,31.0,0.3030,0,0.000,8.13,NORMAL,RECOVERED,1
14.173,30.6,0.3195,0,0.000,8.06,NORMAL,RECOVERED,1
14.207,30.8,0.2984,0,0.000,7.97,NORMAL,RECOVERED,1
14.239,30.6,0.3014,0,0.000,7.90,NORMAL,RECOVERED,1
14.279,30.8,0.3171,0,0.000,7.80,NORMAL,RECOVERED,1
14.305,30.1,0.3166,0,0.000,7.74,NORMAL,RECOVERED,1
14.349,31.0,0.3086,0,0.000,7.65,NORMAL,RECOVERED,1
14.372,30.3,0.3107,0,0.000,7.59,NORMAL,RECOVERED,1
14.409,31.5,0.3160,0,0.000,7.52,NORMAL,RECOVERED,1
14.445,31.1,0.3249,0,0.000,7.44,NORMAL,RECOVERED,1
14.479,30.7,0.3083,0,0.000,7.37,NORMAL,RECOVERED,1
14.515,30.5,0.3086,0,0.000,7.29,NORMAL,RECOVERED,1
14.549,30.2,0.3292,0,0.000,7.22,NORMAL,RECOVERED,1
14.577,30.2,0.3327,0,0.000,7.17,NORMAL,RECOVERED,1
14.613,30.8,0.3210,0,0.000,7.10,NORMAL,RECOVERED,1
14.639,30.5,0.3091,0,0.000,7.05,NORMAL,RECOVERED,1
14.684,31.2,0.3117,0,0.000,6.97,NORMAL,RECOVERED,1
14.706,30.4,0.3292,0,0.000,6.93,NORMAL,RECOVERED,1
14.751,31.7,0.3347,0,0.000,6.85,NORMAL,RECOVERED,1
14.774,30.8,0.3179,0,0.000,6.80,NORMAL,RECOVERED,1
14.809,31.9,0.3154,0,0.000,6.74,NORMAL,RECOVERED,1
14.839,31.6,0.3081,0,0.000,6.69,NORMAL,RECOVERED,1
14.883,31.8,0.3185,0,0.000,6.62,NORMAL,RECOVERED,1
14.908,30.9,0.3121,0,0.000,6.58,NORMAL,RECOVERED,1
14.948,31.8,0.3057,0,0.000,6.51,NORMAL,RECOVERED,1
14.973,31.1,0.3054,0,0.000,6.47,NORMAL,RECOVERED,1
15.013,31.9,0.3053,0,0.000,6.41,NORMAL,RECOVERED,1
15.043,31.3,0.3089,0,0.000,6.36,NORMAL,RECOVERED,1
15.076,31.5,0.3116,0,0.000,6.31,NORMAL,RECOVERED,1
15.105,31.4,0.2916,0,0.000,6.27,NORMAL,RECOVERED,1
15.141,31.6,0.2938,0,0.000,6.22,NORMAL,RECOVERED,1
15.172,31.2,0.2950,0,0.000,6.17,NORMAL,RECOVERED,1
15.212,31.3,0.2924,0,0.000,6.11,NORMAL,RECOVERED,1
15.242,30.7,0.2968,0,0.000,6.07,NORMAL,RECOVERED,1
15.275,31.0,0.2935,0,0.000,6.02,NORMAL,RECOVERED,1
15.305,30.9,0.2986,0,0.000,5.98,NORMAL,RECOVERED,1
15.345,31.2,0.2951,0,0.000,5.93,NORMAL,RECOVERED,1
15.372,30.6,0.2915,0,0.000,5.89,NORMAL,RECOVERED,1
15.410,31.1,0.2900,0,0.000,5.84,NORMAL,RECOVERED,1
15.440,30.6,0.2960,0,0.000,5.81,NORMAL,RECOVERED,1
15.485,30.9,0.2746,0,0.000,5.75,NORMAL,RECOVERED,1
15.505,30.1,0.2738,0,0.000,5.72,NORMAL,RECOVERED,1
15.550,32.2,0.2894,0,0.000,5.67,NORMAL,RECOVERED,1
15.575,31.2,0.2918,0,0.000,5.64,NORMAL,RECOVERED,1
15.611,32.1,0.2949,0,0.000,5.60,NORMAL,RECOVERED,1
15.639,31.7,0.2993,0,0.000,5.56,NORMAL,RECOVERED,1
15.674,32.0,0.2994,0,0.000,5.52,NORMAL,RECOVERED,1
15.709,31.7,0.2986,0,0.000,5.48,NORMAL,RECOVERED,1
15.746,31.4,0.3008,0,0.000,5.44,NORMAL,RECOVERED,1
15.778,31.0,0.3011,0,0.000,5.40,NORMAL,RECOVERED,1
15.808,31.0,0.3067,0,0.000,5.37,NORMAL,RECOVERED,1
15.842,31.2,0.3043,0,0.000,5.33,NORMAL,RECOVERED,1
15.879,31.1,0.2965,0,0.000,5.29,NORMAL,RECOVERED,1
15.906,30.6,0.3017,0,0.000,5.27,NORMAL,RECOVERED,1
15.939,31.3,0.3041,0,0.000,5.23,NORMAL,RECOVERED,1
15.974,31.2,0.2996,0,0.000,5.19,NORMAL,RECOVERED,1
16.018,31.0,0.3043,0,0.000,5.15,NORMAL,RECOVERED,1
16.038,30.1,0.3051,0,0.000,5.13,NORMAL,RECOVERED,1
16.073,32.3,0.2994,0,0.000,5.09,NORMAL,RECOVERED,1
16.104,31.9,0.3055,0,0.000,5.06,NORMAL,RECOVERED,1
16.150,31.9,0.3055,0,0.000,5.02,NORMAL,RECOVERED,1
16.176,30.9,0.2917,0,0.000,5.00,NORMAL,RECOVERED,1
16.210,31.6,0.2713,0,0.000,4.96,NORMAL,RECOVERED,1
16.238,31.4,0.2758,0,0.000,4.94,NORMAL,RECOVERED,1
16.274,31.8,0.2780,0,0.000,4.90,NORMAL,RECOVERED,1
16.309,31.4,0.2822,0,0.000,4.87,NORMAL,RECOVERED,1
16.347,31.4,0.2851,0,0.000,4.84,NORMAL,RECOVERED,1
16.377,30.7,0.2819,0,0.000,4.81,NORMAL,RECOVERED,1
16.409,31.0,0.2759,0,0.000,4.78,NORMAL,RECOVERED,1
16.443,31.0,0.2778,0,0.000,4.75,NORMAL,RECOVERED,1
16.485,30.9,0.2851,0,0.000,4.72,NORMAL,RECOVERED,1
16.511,30.2,0.2892,0,0.000,4.70,NORMAL,RECOVERED,1
16.550,30.9,0.3000,0,0.000,4.66,NORMAL,RECOVERED,1
16.572,30.4,0.3008,0,0.000,4.65,NORMAL,RECOVERED,1
16.607,31.9,0.2926,0,0.000,4.62,NORMAL,RECOVERED,1
16.641,31.6,0.2912,0,0.000,4.59,NORMAL,RECOVERED,1
16.681,31.3,0.2963,0,0.000,4.56,NORMAL,RECOVERED,1
16.708,30.7,0.3074,0,0.000,4.54,NORMAL,RECOVERED,1
16.741,31.4,0.3029,0,0.000,4.51,NORMAL,RECOVERED,1
16.778,31.3,0.2853,0,0.000,4.48,NORMAL,RECOVERED,1
16.809,30.9,0.2943,0,0.000,4.46,NORMAL,RECOVERED,1
16.846,31.0,0.2914,0,0.000,4.43,NORMAL,RECOVERED,1
16.879,30.6,0.2834,0,0.000,4.41,NORMAL,RECOVERED,1
16.911,30.5,0.2766,0,0.000,4.38,NORMAL,RECOVERED,1
16.955,30.6,0.2757,0,0.000,4.35,NORMAL,RECOVERED,1
16.978,29.8,0.2764,0,0.000,4.34,NORMAL,RECOVERED,1
17.017,31.2,0.2845,0,0.000,4.31,NORMAL,RECOVERED,1
17.039,30.6,0.2777,0,0.000,4.29,NORMAL,RECOVERED,1
17.075,32.3,0.2774,0,0.000,4.27,NORMAL,RECOVERED,1
17.106,31.8,0.2877,0,0.000,4.25,NORMAL,RECOVERED,1
17.140,31.8,0.2901,0,0.000,4.22,NORMAL,RECOVERED,1
17.171,31.6,0.2745,0,0.000,4.20,NORMAL,RECOVERED,1
17.210,31.7,0.2862,0,0.000,4.18,NORMAL,RECOVERED,1
17.244,31.1,0.2829,0,0.000,4.15,NORMAL,RECOVERED,1
17.276,30.9,0.2826,0,0.000,4.13,NORMAL,RECOVERED,1
17.307,31.0,0.2723,0,0.000,4.11,NORMAL,RECOVERED,1
17.352,31.0,0.2752,0,0.000,4.08,NORMAL,RECOVERED,1
17.374,30.1,0.2743,0,0.000,4.07,NORMAL,RECOVERED,1
17.408,31.7,0.2747,0,0.000,4.05,NORMAL,RECOVERED,1
17.441,31.6,0.2919,0,0.000,4.03,NORMAL,RECOVERED,1
17.482,31.3,0.2871,0,0.000,4.00,NORMAL,RECOVERED,1
17.509,30.6,0.2838,0,0.000,3.99,NORMAL,RECOVERED,1
17.548,31.3,0.2825,0,0.000,3.96,NORMAL,RECOVERED,1
17.578,30.7,0.2915,0,0.000,3.95,NORMAL,RECOVERED,1
17.611,31.0,0.2927,0,0.000,3.93,NORMAL,RECOVERED,1
17.649,30.9,0.2868,0,0.000,3.90,NORMAL,RECOVERED,1
17.686,30.4,0.2897,0,0.000,3.88,NORMAL,RECOVERED,1
17.708,30.1,0.2966,0,0.000,3.87,NORMAL,RECOVERED,1
17.747,31.7,0.3032,0,0.000,3.85,NORMAL,RECOVERED,1
17.785,31.1,0.2897,0,0.000,3.83,NORMAL,RECOVERED,1
17.811,30.6,0.2912,0,0.000,3.81,NORMAL,RECOVERED,1
17.843,31.4,0.2858,0,0.000,3.80,NORMAL,RECOVERED,1
17.875,31.4,0.2924,0,0.000,3.78,NORMAL,RECOVERED,1
17.906,31.4,0.2984,0,0.000,3.76,NORMAL,RECOVERED,1
17.947,31.5,0.2992,0,0.000,3.74,NORMAL,RECOVERED,1
17.975,30.8,0.2905,0,0.000,3.72,NORMAL,RECOVERED,1
18.015,31.2,0.2952,0,0.000,3.70,NORMAL,RECOVERED,1
18.041,30.6,0.2976,0,0.000,3.69,NORMAL,RECOVERED,1
18.077,31.6,0.2974,0,0.000,3.67,NORMAL,RECOVERED,1
18.107,31.2,0.2960,0,0.000,3.66,NORMAL,RECOVERED,1
18.144,31.3,0.3002,0,0.000,3.64,NORMAL,RECOVERED,1
18.176,30.9,0.2974,0,0.000,3.62,NORMAL,RECOVERED,1
18.208,31.0,0.2924,0,0.000,3.61,NORMAL,RECOVERED,1
18.242,31.0,0.2880,0,0.000,3.59,NORMAL,RECOVERED,1
18.279,30.8,0.2900,0,0.000,3.57,NORMAL,RECOVERED,1
18.306,30.4,0.2818,0,0.000,3.56,NORMAL,RECOVERED,1
18.352,31.2,0.2731,0,0.000,3.54,NORMAL,RECOVERED,1
18.378,30.2,0.2669,0,0.000,3.52,NORMAL,RECOVERED,1
18.416,31.1,0.2675,0,0.000,3.51,NORMAL,RECOVERED,1
18.439,30.6,0.2686,0,0.000,3.50,NORMAL,RECOVERED,1
18.475,31.9,0.2676,0,0.000,3.48,NORMAL,RECOVERED,1
18.506,31.5,0.2774,0,0.000,3.46,NORMAL,RECOVERED,1
18.545,31.6,0.2665,0,0.000,3.45,NORMAL,RECOVERED,1
18.573,31.0,0.2726,0,0.000,3.43,NORMAL,RECOVERED,1
18.608,31.4,0.2737,0,0.000,3.42,NORMAL,RECOVERED,1
18.640,31.1,0.2723,0,0.000,3.40,NORMAL,RECOVERED,1
18.678,31.2,0.2716,0,0.000,3.39,NORMAL,RECOVERED,1
18.709,30.6,0.2850,0,0.000,3.37,NORMAL,RECOVERED,1
18.745,30.9,0.2805,0,0.000,3.36,NORMAL,RECOVERED,1
18.773,30.6,0.2845,0,0.000,3.35,NORMAL,RECOVERED,1
18.810,31.0,0.2853,0,0.000,3.33,NORMAL,RECOVERED,1
18.843,30.6,0.2932,0,0.000,3.32,NORMAL,RECOVERED,1
18.876,30.6,0.2863,0,0.000,3.30,NORMAL,RECOVERED,1
18.907,30.6,0.2868,0,0.000,3.29,NORMAL,RECOVERED,1
18.946,30.8,0.2926,0,0.000,3.28,NORMAL,RECOVERED,1
18.974,30.3,0.2877,0,0.000,3.26,NORMAL,RECOVERED,1
19.007,30.8,0.2888,0,0.000,3.25,NORMAL,RECOVERED,1
19.040,30.7,0.2876,0,0.000,3.24,NORMAL,RECOVERED,1
19.089,30.7,0.2932,0,0.000,3.22,NORMAL,RECOVERED,1
19.112,29.6,0.2948,0,0.000,3.21,NORMAL,RECOVERED,1
19.148,31.0,0.2895,0,0.000,3.19,NORMAL,RECOVERED,1
19.172,30.7,0.2915,0,0.000,3.19,NORMAL,RECOVERED,1
19.214,31.7,0.2835,0,0.000,3.17,NORMAL,RECOVERED,1
19.247,30.9,0.2686,0,0.000,3.16,NORMAL,RECOVERED,1
19.277,31.0,0.2774,0,0.000,3.15,NORMAL,RECOVERED,1
19.307,31.2,0.2795,0,0.000,3.13,NORMAL,RECOVERED,1
19.347,31.4,0.2766,0,0.000,3.12,NORMAL,RECOVERED,1
19.377,30.8,0.2680,0,0.000,3.11,NORMAL,RECOVERED,1
19.414,30.9,0.2722,0,0.000,3.09,NORMAL,RECOVERED,1
19.444,30.5,0.2694,0,0.000,3.08,NORMAL,RECOVERED,1
19.475,30.9,0.2721,0,0.000,3.07,NORMAL,RECOVERED,1
19.540,31.0,0.2684,0,0.000,3.05,NORMAL,RECOVERED,1
19.551,29.4,0.2515,0,0.000,3.05,NORMAL,RECOVERED,1
19.583,35.1,0.2570,0,0.000,3.04,NORMAL,RECOVERED,1
19.613,35.0,0.2700,0,0.000,3.02,NORMAL,RECOVERED,1
19.643,34.6,0.2739,0,0.000,3.01,NORMAL,RECOVERED,1
19.677,34.5,0.2746,0,0.000,3.00,NORMAL,RECOVERED,1
19.709,34.0,0.2788,0,0.000,2.99,NORMAL,RECOVERED,1
19.751,33.7,0.2765,0,0.000,2.98,NORMAL,RECOVERED,1
19.780,32.7,0.2790,0,0.000,2.97,NORMAL,RECOVERED,1
19.809,32.8,0.2787,0,0.000,2.96,NORMAL,RECOVERED,1
19.841,33.1,0.2815,0,0.000,2.95,NORMAL,RECOVERED,1
19.881,32.9,0.2838,0,0.000,2.93,NORMAL,RECOVERED,1
19.907,32.1,0.2850,0,0.000,2.93,NORMAL,RECOVERED,1
19.953,32.8,0.2857,0,0.000,2.91,NORMAL,RECOVERED,1
19.979,31.7,0.2833,0,0.000,2.90,NORMAL,RECOVERED,1
20.011,32.4,0.2844,0,0.000,2.89,NORMAL,RECOVERED,1
20.046,32.3,0.2906,0,0.000,2.88,NORMAL,RECOVERED,1
20.088,31.9,0.2903,0,0.000,2.87,NORMAL,RECOVERED,1
20.112,31.1,0.2884,0,0.000,2.86,NORMAL,RECOVERED,1
20.142,32.0,0.2878,0,0.000,2.85,NORMAL,RECOVERED,1
20.180,32.2,0.2901,0,0.000,2.84,NORMAL,RECOVERED,1
20.214,31.7,0.2796,0,0.000,2.83,NORMAL,RECOVERED,1
20.244,31.5,0.2818,0,0.000,2.82,NORMAL,RECOVERED,1
20.279,31.5,0.2841,0,0.000,2.81,NORMAL,RECOVERED,1
20.307,31.2,0.2816,0,0.000,2.80,NORMAL,RECOVERED,1
20.344,31.7,0.2768,0,0.000,2.79,NORMAL,RECOVERED,1
20.372,31.3,0.2653,0,0.000,2.78,NORMAL,RECOVERED,1
20.415,31.6,0.2701,0,0.000,2.77,NORMAL,RECOVERED,1
20.442,30.8,0.2616,0,0.000,2.76,NORMAL,RECOVERED,1
20.478,31.3,0.2641,0,0.000,2.75,NORMAL,RECOVERED,1
20.507,31.0,0.2603,0,0.000,2.74,NORMAL,RECOVERED,1
20.546,31.3,0.2732,0,0.000,2.73,NORMAL,RECOVERED,1
20.580,30.8,0.2689,0,0.000,2.72,NORMAL,RECOVERED,1
20.610,30.6,0.2645,0,0.000,2.71,NORMAL,RECOVERED,1
20.642,30.9,0.2672,0,0.000,2.70,NORMAL,RECOVERED,1
20.677,30.9,0.2634,0,0.000,2.69,NORMAL,RECOVERED,1
20.708,30.7,0.2743,0,0.000,2.69,NORMAL,RECOVERED,1
20.747,30.9,0.2608,0,0.000,2.68,NORMAL,RECOVERED,1
20.780,30.4,0.2595,0,0.000,2.67,NORMAL,RECOVERED,1
20.820,30.3,0.2641,0,0.000,2.66,NORMAL,RECOVERED,1
20.843,29.8,0.2637,0,0.000,2.65,NORMAL,RECOVERED,1
20.878,31.2,0.2602,0,0.000,2.64,NORMAL,RECOVERED,1
20.911,30.9,0.2585,0,0.000,2.63,NORMAL,RECOVERED,1
20.946,30.9,0.2647,0,0.000,2.62,NORMAL,RECOVERED,1
20.976,30.7,0.2591,0,0.000,2.62,NORMAL,RECOVERED,1
21.010,31.0,0.2680,0,0.000,2.61,NORMAL,RECOVERED,1
21.043,30.8,0.2652,0,0.000,2.60,NORMAL,RECOVERED,1
21.076,30.7,0.2659,0,0.000,2.59,NORMAL,RECOVERED,1
21.108,30.7,0.2704,0,0.000,2.58,NORMAL,RECOVERED,1
21.151,30.9,0.2677,0,0.000,2.57,NORMAL,RECOVERED,1
21.173,30.1,0.2696,0,0.000,2.56,NORMAL,RECOVERED,1
21.211,31.6,0.2635,0,0.000,2.56,NORMAL,RECOVERED,1
21.241,31.1,0.2649,0,0.000,2.55,NORMAL,RECOVERED,1
21.277,31.3,0.2742,0,0.000,2.54,NORMAL,RECOVERED,1
21.311,30.9,0.2704,0,0.000,2.53,NORMAL,RECOVERED,1
21.350,30.8,0.2764,0,0.000,2.52,NORMAL,RECOVERED,1
21.379,30.3,0.2796,0,0.000,2.51,NORMAL,RECOVERED,1
21.415,30.6,0.2863,0,0.000,2.51,NORMAL,RECOVERED,1
21.446,30.3,0.2957,0,0.000,2.50,NORMAL,RECOVERED,1
21.486,30.5,0.2886,0,0.000,2.49,NORMAL,RECOVERED,1
21.508,30.1,0.2877,0,0.000,2.48,NORMAL,RECOVERED,1
21.546,31.8,0.2856,0,0.000,2.47,NORMAL,RECOVERED,1
21.579,31.1,0.2845,0,0.000,2.47,NORMAL,RECOVERED,1
21.610,31.0,0.2891,0,0.000,2.46,NORMAL,RECOVERED,1
21.646,31.1,0.2895,0,0.000,2.45,NORMAL,RECOVERED,1
21.682,30.9,0.2901,0,0.000,2.44,NORMAL,RECOVERED,1
21.711,30.6,0.2904,0,0.000,2.44,NORMAL,RECOVERED,1
21.748,30.9,0.3003,0,0.000,2.43,NORMAL,RECOVERED,1
21.778,30.5,0.3038,0,0.000,2.42,NORMAL,RECOVERED,1
21.818,30.7,0.2981,0,0.000,2.41,NORMAL,RECOVERED,1
21.844,30.2,0.3001,0,0.000,2.41,NORMAL,RECOVERED,1
21.877,31.2,0.2929,0,0.000,2.40,NORMAL,RECOVERED,1
21.910,31.0,0.3119,0,0.000,2.39,NORMAL,RECOVERED,1
21.946,31.0,0.3022,0,0.000,2.39,NORMAL,RECOVERED,1
21.981,30.6,0.2951,0,0.000,2.38,NORMAL,RECOVERED,1
22.015,30.4,0.2921,0,0.000,2.37,NORMAL,RECOVERED,1
22.045,30.4,0.2981,0,0.000,2.36,NORMAL,RECOVERED,1
22.089,30.6,0.3010,0,0.000,2.35,NORMAL,RECOVERED,1
22.112,29.8,0.2933,0,0.000,2.35,NORMAL,RECOVERED,1
22.146,31.1,0.3011,0,0.000,2.34,NORMAL,RECOVERED,1
22.179,31.1,0.2957,0,0.000,2.34,NORMAL,RECOVERED,1
22.210,30.9,0.3012,0,0.000,2.33,NORMAL,RECOVERED,1
22.249,31.0,0.2965,0,0.000,2.32,NORMAL,RECOVERED,1
22.276,30.5,0.2883,0,0.000,2.32,NORMAL,RECOVERED,1
22.307,31.1,0.2597,0,0.000,2.31,NORMAL,RECOVERED,1
22.342,31.2,0.2460,0,0.000,2.30,NORMAL,RECOVERED,1
22.375,30.9,0.2650,0,0.000,2.30,NORMAL,RECOVERED,1
22.415,30.9,0.2651,0,0.000,2.29,NORMAL,RECOVERED,1
22.442,30.3,0.2766,0,0.000,2.28,NORMAL,RECOVERED,1
22.487,31.0,0.2754,0,0.000,2.27,NORMAL,RECOVERED,1
22.511,30.1,0.2340,0,0.000,2.27,NORMAL,RECOVERED,1
22.547,31.3,0.0244,1,0.000,2.57,NORMAL,INSTANT,1
22.581,30.9,0.0222,1,0.035,2.86,NORMAL,INSTANT,1
22.619,30.7,0.0186,1,0.071,3.16,NORMAL,INSTANT,1
22.644,30.4,0.1584,1,0.096,3.37,NORMAL,INSTANT,1
22.681,31.5,0.2012,1,0.133,3.67,NORMAL,INSTANT,1
22.709,31.0,0.2366,0,0.000,3.66,NORMAL,RECOVERED,1
22.755,31.3,0.2461,0,0.000,3.65,NORMAL,RECOVERED,1
22.775,30.4,0.2646,0,0.000,3.64,NORMAL,RECOVERED,1
22.812,32.2,0.2770,0,0.000,3.63,NORMAL,RECOVERED,1
22.846,31.7,0.2874,0,0.000,3.62,NORMAL,RECOVERED,1
22.876,31.5,0.2867,0,0.000,3.61,NORMAL,RECOVERED,1
22.910,31.6,0.2917,0,0.000,3.60,NORMAL,RECOVERED,1
22.949,31.5,0.2966,0,0.000,3.59,NORMAL,RECOVERED,1
22.977,30.8,0.3007,0,0.000,3.58,NORMAL,RECOVERED,1
23.011,31.3,0.3035,0,0.000,3.57,NORMAL,RECOVERED,1
23.042,31.2,0.3082,0,0.000,3.56,NORMAL,RECOVERED,1
23.085,31.2,0.3096,0,0.000,3.55,NORMAL,RECOVERED,1
23.113,30.5,0.3067,0,0.000,3.54,NORMAL,RECOVERED,1
23.144,30.9,0.3103,0,0.000,3.53,NORMAL,RECOVERED,1
23.174,31.1,0.3173,0,0.000,3.52,NORMAL,RECOVERED,1
