elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,state,cause,face_detected
41.962,31.3,0.3197,0,0.000,3.08,NORMAL,RECOVERED,1
42.000,31.5,0.3230,0,0.000,3.08,NORMAL,RECOVERED,1
42.029,31.0,0.3172,0,0.000,3.08,NORMAL,RECOVERED,1
42.067,31.4,0.3208,0,0.000,3.08,NORMAL,RECOVERED,1
42.097,30.9,0.3226,0,0.000,3.08,NORMAL,RECOVERED,1
42.132,31.2,0.3183,0,0.000,3.08,NORMAL,RECOVERED,1
42.166,30.9,0.3222,0,0.000,3.08,NORMAL,RECOVERED,1
42.204,30.8,0.3225,0,0.000,3.08,NORMAL,RECOVERED,1
42.230,30.3,0.3192,0,0.000,3.08,NORMAL,RECOVERED,1
42.264,31.3,0.3146,0,0.000,3.08,NORMAL,RECOVERED,1
42.296,31.0,0.2858,0,0.000,3.08,NORMAL,RECOVERED,1
42.332,31.0,0.2592,0,0.000,3.08,NORMAL,RECOVERED,1
42.364,30.7,0.2649,0,0.000,3.08,NORMAL,RECOVERED,1
42.399,30.8,0.2773,0,0.000,3.08,NORMAL,RECOVERED,1
42.430,30.5,0.2863,0,0.000,3.08,NORMAL,RECOVERED,1
42.471,30.7,0.2932,0,0.000,3.08,NORMAL,RECOVERED,1
42.496,30.2,0.2945,0,0.000,3.08,NORMAL,RECOVERED,1
42.543,31.0,0.2956,0,0.000,3.08,NORMAL,RECOVERED,1
42.566,30.0,0.2898,0,0.000,3.08,NORMAL,RECOVERED,1
42.599,31.4,0.2853,0,0.000,3.08,NORMAL,RECOVERED,1
42.632,31.2,0.2878,0,0.000,3.08,NORMAL,RECOVERED,1
42.667,31.2,0.2831,0,0.000,3.08,NORMAL,RECOVERED,1
42.697,30.9,0.1879,1,0.000,3.18,NORMAL,INSTANT,1
42.736,31.2,0.0329,1,0.038,3.31,NORMAL,INSTANT,1
42.764,30.7,0.1518,1,0.067,3.40,NORMAL,INSTANT,1
42.800,31.1,0.2165,1,0.103,3.52,NORMAL,INSTANT,1
42.831,30.7,0.2294,0,0.000,3.52,NORMAL,RECOVERED,1
42.873,30.9,0.2502,0,0.000,3.52,NORMAL,RECOVERED,1
42.900,30.2,0.2571,0,0.000,3.52,NORMAL,RECOVERED,1
42.932,30.9,0.2689,0,0.000,3.52,NORMAL,RECOVERED,1
42.965,30.9,0.2729,0,0.000,3.52,NORMAL,RECOVERED,1
42.998,30.8,0.2815,0,0.000,3.52,NORMAL,RECOVERED,1
43.034,30.7,0.2791,0,0.000,3.52,NORMAL,RECOVERED,1
43.069,30.5,0.2892,0,0.000,3.52,NORMAL,RECOVERED,1
43.101,30.3,0.2971,0,0.000,3.52,NORMAL,RECOVERED,1
43.132,30.3,0.2943,0,0.000,3.52,NORMAL,RECOVERED,1
43.167,30.7,0.2972,0,0.000,3.52,NORMAL,RECOVERED,1
43.210,30.5,0.2980,0,0.000,3.52,NORMAL,RECOVERED,1
43.234,29.7,0.2994,0,0.000,3.52,NORMAL,RECOVERED,1
43.272,30.8,0.2984,0,0.000,3.52,NORMAL,RECOVERED,1
43.298,30.4,0.2988,0,0.000,3.52,NORMAL,RECOVERED,1
43.336,31.1,0.2961,0,0.000,3.52,NORMAL,RECOVERED,1
43.365,30.6,0.2957,0,0.000,3.52,NORMAL,RECOVERED,1
43.400,31.1,0.2999,0,0.000,3.52,NORMAL,RECOVERED,1
43.431,30.8,0.2972,0,0.000,3.52,NORMAL,RECOVERED,1
43.470,31.1,0.3035,0,0.000,3.52,NORMAL,RECOVERED,1
43.503,30.5,0.3003,0,0.000,3.52,NORMAL,RECOVERED,1
43.541,30.5,0.2996,0,0.000,3.52,NORMAL,RECOVERED,1
43.568,30.1,0.3026,0,0.000,3.52,NORMAL,RECOVERED,1
43.599,30.7,0.3013,0,0.000,3.52,NORMAL,RECOVERED,1
43.630,30.8,0.3022,0,0.000,3.52,NORMAL,RECOVERED,1
43.666,30.9,0.2992,0,0.000,3.52,NORMAL,RECOVERED,1
43.699,30.7,0.3062,0,0.000,3.52,NORMAL,RECOVERED,1
43.732,30.7,0.3010,0,0.000,3.52,NORMAL,RECOVERED,1
43.764,30.6,0.2958,0,0.000,3.52,NORMAL,RECOVERED,1
43.804,30.7,0.3031,0,0.000,3.52,NORMAL,RECOVERED,1
43.837,30.1,0.3054,0,0.000,3.52,NORMAL,RECOVERED,1
43.874,30.1,0.3126,0,0.000,3.52,NORMAL,RECOVERED,1
43.900,29.8,0.3144,0,0.000,3.52,NORMAL,RECOVERED,1
43.934,30.7,0.3102,0,0.000,3.52,NORMAL,RECOVERED,1
43.970,30.6,0.3121,0,0.000,3.52,NORMAL,RECOVERED,1
44.005,30.3,0.3092,0,0.000,3.52,NORMAL,RECOVERED,1
44.037,30.2,0.3102,0,0.000,3.52,NORMAL,RECOVERED,1
44.069,30.4,0.3105,0,0.000,3.52,NORMAL,RECOVERED,1
44.104,30.3,0.3050,0,0.000,3.52,NORMAL,RECOVERED,1
44.133,30.2,0.3134,0,0.000,3.52,NORMAL,RECOVERED,1
44.172,30.6,0.3099,0,0.000,3.52,NORMAL,RECOVERED,1
44.211,30.1,0.3123,0,0.000,3.52,NORMAL,RECOVERED,1
44.234,29.7,0.3149,0,0.000,3.52,NORMAL,RECOVERED,1
44.269,30.9,0.3166,0,0.000,3.52,NORMAL,RECOVERED,1
44.304,30.7,0.3185,0,0.000,3.52,NORMAL,RECOVERED,1
44.334,30.5,0.3158,0,0.000,3.52,NORMAL,RECOVERED,1
44.364,30.8,0.3154,0,0.000,3.52,NORMAL,RECOVERED,1
44.414,31.0,0.3203,0,0.000,3.52,NORMAL,RECOVERED,1
44.429,29.9,0.3137,0,0.000,3.52,NORMAL,RECOVERED,1
44.468,33.3,0.3152,0,0.000,3.52,NORMAL,RECOVERED,1
44.498,32.6,0.3165,0,0.000,3.41,NORMAL,RECOVERED,1
44.549,32.6,0.3181,0,0.000,3.31,NORMAL,RECOVERED,1
44.564,31.3,0.3160,0,0.000,3.20,NORMAL,RECOVERED,1
44.608,34.9,0.3175,0,0.000,3.08,NORMAL,RECOVERED,1
44.638,33.7,0.3156,0,0.000,2.99,NORMAL,RECOVERED,1
44.672,33.6,0.3124,0,0.000,2.87,NORMAL,RECOVERED,1
44.703,33.3,0.3138,0,0.000,2.77,NORMAL,RECOVERED,1
44.732,33.2,0.3160,0,0.000,2.63,NORMAL,RECOVERED,1
44.765,33.2,0.3132,0,0.000,2.55,NORMAL,RECOVERED,1
44.807,32.9,0.3119,0,0.000,2.40,NORMAL,RECOVERED,1
44.835,32.1,0.3100,0,0.000,2.32,NORMAL,RECOVERED,1
44.880,32.4,0.3087,0,0.000,2.32,NORMAL,RECOVERED,1
44.900,31.3,0.3111,0,0.000,2.32,NORMAL,RECOVERED,1
44.936,33.1,0.3079,0,0.000,2.32,NORMAL,RECOVERED,1
44.965,32.6,0.3078,0,0.000,2.32,NORMAL,RECOVERED,1
45.000,32.8,0.3128,0,0.000,2.32,NORMAL,RECOVERED,1
45.032,32.4,0.3120,0,0.000,2.32,NORMAL,RECOVERED,1
45.066,32.3,0.3055,0,0.000,2.32,NORMAL,RECOVERED,1
45.098,32.0,0.3039,0,0.000,2.32,NORMAL,RECOVERED,1
45.131,31.9,0.3098,0,0.000,2.32,NORMAL,RECOVERED,1
45.168,31.7,0.3093,0,0.000,2.32,NORMAL,RECOVERED,1
45.203,31.3,0.3102,0,0.000,2.32,NORMAL,RECOVERED,1
45.233,31.0,0.3074,0,0.000,2.32,NORMAL,RECOVERED,1
45.268,31.4,0.3114,0,0.000,2.32,NORMAL,RECOVERED,1
45.303,31.1,0.3094,0,0.000,2.32,NORMAL,RECOVERED,1
45.332,30.7,0.3060,0,0.000,2.32,NORMAL,RECOVERED,1
45.365,31.1,0.3106,0,0.000,2.32,NORMAL,RECOVERED,1
45.410,31.1,0.3077,0,0.000,2.32,NORMAL,RECOVERED,1
45.431,30.2,0.3065,0,0.000,2.32,NORMAL,RECOVERED,1
45.467,31.7,0.3064,0,0.000,2.32,NORMAL,RECOVERED,1
45.499,31.3,0.3066,0,0.000,2.32,NORMAL,RECOVERED,1
45.541,31.4,0.3070,0,0.000,2.32,NORMAL,RECOVERED,1
45.563,30.6,0.3072,0,0.000,2.32,NORMAL,RECOVERED,1
45.601,32.0,0.3084,0,0.000,2.32,NORMAL,RECOVERED,1
45.642,31.5,0.3061,0,0.000,2.32,NORMAL,RECOVERED,1
45.664,30.8,0.3079,0,0.000,2.32,NORMAL,RECOVERED,1
45.697,31.9,0.3051,0,0.000,2.32,NORMAL,RECOVERED,1
45.734,31.8,0.3069,0,0.000,2.32,NORMAL,RECOVERED,1
45.768,31.3,0.3064,0,0.000,2.32,NORMAL,RECOVERED,1
45.803,31.1,0.3045,0,0.000,2.32,NORMAL,RECOVERED,1
45.832,31.1,0.3010,0,0.000,2.32,NORMAL,RECOVERED,1
45.872,31.1,0.3042,0,0.000,2.32,NORMAL,RECOVERED,1
45.898,30.5,0.3045,0,0.000,2.32,NORMAL,RECOVERED,1
45.938,31.4,0.3018,0,0.000,2.32,NORMAL,RECOVERED,1
45.973,30.8,0.3047,0,0.000,2.32,NORMAL,RECOVERED,1
46.006,30.5,0.3022,0,0.000,2.32,NORMAL,RECOVERED,1
46.038,30.5,0.2991,0,0.000,2.32,NORMAL,RECOVERED,1
46.073,30.5,0.3017,0,0.000,2.32,NORMAL,RECOVERED,1
46.105,30.4,0.3089,0,0.000,2.32,NORMAL,RECOVERED,1
46.135,30.4,0.3094,0,0.000,2.32,NORMAL,RECOVERED,1
46.171,30.8,0.3078,0,0.000,2.32,NORMAL,RECOVERED,1
46.213,30.5,0.3065,0,0.000,2.32,NORMAL,RECOVERED,1
46.234,29.8,0.3065,0,0.000,2.32,NORMAL,RECOVERED,1
46.271,31.7,0.3159,0,0.000,2.32,NORMAL,RECOVERED,1
46.299,31.2,0.3102,0,0.000,2.32,NORMAL,RECOVERED,1
46.334,31.7,0.3132,0,0.000,2.32,NORMAL,RECOVERED,1
46.369,31.3,0.3068,0,0.000,2.32,NORMAL,RECOVERED,1
46.404,31.1,0.3060,0,0.000,2.32,NORMAL,RECOVERED,1
46.431,30.9,0.3117,0,0.000,2.32,NORMAL,RECOVERED,1
46.466,31.5,0.3131,0,0.000,2.32,NORMAL,RECOVERED,1
46.504,31.1,0.3131,0,0.000,2.32,NORMAL,RECOVERED,1
46.538,30.6,0.3100,0,0.000,2.32,NORMAL,RECOVERED,1
46.565,30.5,0.3185,0,0.000,2.32,NORMAL,RECOVERED,1
46.600,31.1,0.3174,0,0.000,2.32,NORMAL,RECOVERED,1
46.636,30.9,0.3127,0,0.000,2.32,NORMAL,RECOVERED,1
46.667,30.7,0.3157,0,0.000,2.32,NORMAL,RECOVERED,1
46.706,30.7,0.3178,0,0.000,2.32,NORMAL,RECOVERED,1
46.735,30.3,0.3081,0,0.000,2.32,NORMAL,RECOVERED,1
46.770,30.5,0.3056,0,0.000,2.32,NORMAL,RECOVERED,1
46.799,30.5,0.3100,0,0.000,2.32,NORMAL,RECOVERED,1
46.835,30.8,0.3154,0,0.000,2.32,NORMAL,RECOVERED,1
46.879,30.5,0.3122,0,0.000,2.32,NORMAL,RECOVERED,1
46.905,29.7,0.3123,0,0.000,2.32,NORMAL,RECOVERED,1
46.934,30.5,0.3127,0,0.000,2.32,NORMAL,RECOVERED,1
46.967,30.9,0.3089,0,0.000,2.32,NORMAL,RECOVERED,1
47.010,30.8,0.3156,0,0.000,2.32,NORMAL,RECOVERED,1
47.033,30.1,0.3144,0,0.000,2.32,NORMAL,RECOVERED,1
47.070,31.4,0.3145,0,0.000,2.32,NORMAL,RECOVERED,1
47.100,31.0,0.3089,0,0.000,2.32,NORMAL,RECOVERED,1
47.134,31.4,0.3055,0,0.000,2.32,NORMAL,RECOVERED,1
47.168,31.1,0.3100,0,0.000,2.32,NORMAL,RECOVERED,1
47.214,30.9,0.3096,0,0.000,2.32,NORMAL,RECOVERED,1
47.232,30.0,0.3119,0,0.000,2.32,NORMAL,RECOVERED,1
47.270,32.5,0.3109,0,0.000,2.32,NORMAL,RECOVERED,1
47.298,32.0,0.3131,0,0.000,2.32,NORMAL,RECOVERED,1
47.338,32.2,0.3091,0,0.000,2.32,NORMAL,RECOVERED,1
47.366,31.6,0.3169,0,0.000,2.32,NORMAL,RECOVERED,1
47.404,32.0,0.3149,0,0.000,2.32,NORMAL,RECOVERED,1
47.440,31.4,0.3166,0,0.000,2.32,NORMAL,RECOVERED,1
47.468,31.1,0.3111,0,0.000,2.32,NORMAL,RECOVERED,1
47.507,31.5,0.3233,0,0.000,2.32,NORMAL,RECOVERED,1
47.543,30.9,0.3175,0,0.000,2.32,NORMAL,RECOVERED,1
47.570,30.7,0.3171,0,0.000,2.32,NORMAL,RECOVERED,1
47.602,31.2,0.3184,0,0.000,2.32,NORMAL,RECOVERED,1
47.638,31.2,0.3195,0,0.000,2.32,NORMAL,RECOVERED,1
47.670,30.8,0.3199,0,0.000,2.32,NORMAL,RECOVERED,1
47.700,30.9,0.3219,0,0.000,2.32,NORMAL,RECOVERED,1
47.742,31.3,0.3152,0,0.000,2.32,NORMAL,RECOVERED,1
47.765,30.5,0.3174,0,0.000,2.32,NORMAL,RECOVERED,1
47.807,31.8,0.3168,0,0.000,2.32,NORMAL,RECOVERED,1
47.833,31.0,0.3149,0,0.000,2.32,NORMAL,RECOVERED,1
47.876,31.7,0.3168,0,0.000,2.32,NORMAL,RECOVERED,1
47.900,30.9,0.3134,0,0.000,2.32,NORMAL,RECOVERED,1
47.935,32.1,0.3078,0,0.000,2.32,NORMAL,RECOVERED,1
47.968,31.6,0.3110,0,0.000,2.32,NORMAL,RECOVERED,1
48.008,31.5,0.3139,0,0.000,2.32,NORMAL,RECOVERED,1
48.034,30.9,0.3114,0,0.000,2.32,NORMAL,RECOVERED,1
48.069,31.6,0.3072,0,0.000,2.32,NORMAL,RECOVERED,1
48.098,31.3,0.3063,0,0.000,2.32,NORMAL,RECOVERED,1
48.137,31.6,0.3057,0,0.000,2.32,NORMAL,RECOVERED,1
48.169,31.1,0.3026,0,0.000,2.32,NORMAL,RECOVERED,1
48.210,31.1,0.3072,0,0.000,2.32,NORMAL,RECOVERED,1
48.234,30.3,0.3048,0,0.000,2.32,NORMAL,RECOVERED,1
48.268,31.6,0.3089,0,0.000,2.32,NORMAL,RECOVERED,1
48.299,31.4,0.3058,0,0.000,2.32,NORMAL,RECOVERED,1
48.335,31.5,0.3100,0,0.000,2.32,NORMAL,RECOVERED,1
48.366,31.1,0.3150,0,0.000,2.32,NORMAL,RECOVERED,1
48.402,31.4,0.3108,0,0.000,2.32,NORMAL,RECOVERED,1
48.432,31.0,0.3122,0,0.000,2.32,NORMAL,RECOVERED,1
48.467,31.1,0.3098,0,0.000,2.32,NORMAL,RECOVERED,1
48.498,30.9,0.3113,0,0.000,2.32,NORMAL,RECOVERED,1
48.540,30.9,0.3149,0,0.000,2.31,NORMAL,RECOVERED,1
48.566,30.2,0.3184,0,0.000,2.31,NORMAL,RECOVERED,1
48.601,31.1,0.3189,0,0.000,2.32,NORMAL,RECOVERED,1
48.632,30.9,0.3131,0,0.000,2.32,NORMAL,RECOVERED,1
48.667,31.0,0.3081,0,0.000,2.32,NORMAL,RECOVERED,1
48.701,30.8,0.2200,0,0.000,2.32,NORMAL,RECOVERED,1
48.735,30.6,0.0325,1,0.000,2.43,NORMAL,INSTANT,1
48.766,30.5,0.0285,1,0.031,2.54,NORMAL,INSTANT,1
48.813,30.7,0.0355,1,0.079,2.69,NORMAL,INSTANT,1
48.838,29.7,0.1271,1,0.103,2.78,NORMAL,INSTANT,1
48.879,30.8,0.2032,1,0.144,2.91,NORMAL,INSTANT,1
48.901,30.2,0.2240,1,0.166,2.99,NORMAL,INSTANT,1
48.933,31.7,0.2392,0,0.000,2.99,NORMAL,RECOVERED,1
48.967,31.6,0.2554,0,0.000,2.99,NORMAL,RECOVERED,1
49.007,31.4,0.2657,0,0.000,2.99,NORMAL,RECOVERED,1
49.037,30.8,0.2729,0,0.000,2.99,NORMAL,RECOVERED,1
49.067,31.0,0.2780,0,0.000,2.99,NORMAL,RECOVERED,1
49.099,31.2,0.2801,0,0.000,2.99,NORMAL,RECOVERED,1
49.138,31.3,0.2825,0,0.000,2.99,NORMAL,RECOVERED,1
49.171,30.8,0.2890,0,0.000,2.99,NORMAL,RECOVERED,1
49.211,30.6,0.2915,0,0.000,2.99,NORMAL,RECOVERED,1
49.232,30.1,0.2947,0,0.000,2.99,NORMAL,RECOVERED,1
49.271,31.7,0.2911,0,0.000,2.98,NORMAL,RECOVERED,1
49.301,31.1,0.2960,0,0.000,2.98,NORMAL,RECOVERED,1
49.333,31.5,0.2968,0,0.000,2.98,NORMAL,RECOVERED,1
49.366,31.3,0.3018,0,0.000,2.99,NORMAL,RECOVERED,1
49.406,31.4,0.3002,0,0.000,2.99,NORMAL,RECOVERED,1
49.436,30.6,0.3042,0,0.000,2.99,NORMAL,RECOVERED,1
49.474,30.9,0.3014,0,0.000,2.99,NORMAL,RECOVERED,1
49.506,30.5,0.2985,0,0.000,2.99,NORMAL,RECOVERED,1
49.547,30.5,0.3030,0,0.000,2.99,NORMAL,RECOVERED,1
49.574,29.9,0.3006,0,0.000,2.99,NORMAL,RECOVERED,1
49.607,30.6,0.3029,0,0.000,2.99,NORMAL,RECOVERED,1
49.638,30.6,0.2979,0,0.000,2.99,NORMAL,RECOVERED,1
49.672,30.7,0.2960,0,0.000,2.99,NORMAL,RECOVERED,1
49.706,30.6,0.2979,0,0.000,2.99,NORMAL,RECOVERED,1
49.740,30.5,0.2932,0,0.000,2.99,NORMAL,RECOVERED,1
49.771,30.4,0.3025,0,0.000,2.99,NORMAL,RECOVERED,1
49.808,30.6,0.3036,0,0.000,2.99,NORMAL,RECOVERED,1
49.839,30.2,0.3015,0,0.000,2.99,NORMAL,RECOVERED,1
49.882,30.4,0.3039,0,0.000,2.99,NORMAL,RECOVERED,1
49.902,29.7,0.3028,0,0.000,2.99,NORMAL,RECOVERED,1
49.933,32.1,0.3049,0,0.000,2.99,NORMAL,RECOVERED,1
49.968,31.9,0.3051,0,0.000,2.99,NORMAL,RECOVERED,1
50.000,31.6,0.3120,0,0.000,2.99,NORMAL,RECOVERED,1
50.033,31.6,0.3064,0,0.000,2.99,NORMAL,RECOVERED,1
50.070,31.6,0.3039,0,0.000,2.99,NORMAL,RECOVERED,1
50.103,31.1,0.3080,0,0.000,2.99,NORMAL,RECOVERED,1
50.136,31.0,0.3099,0,0.000,2.99,NORMAL,RECOVERED,1
50.168,30.9,0.3094,0,0.000,2.99,NORMAL,RECOVERED,1
50.213,30.9,0.3079,0,0.000,2.99,NORMAL,RECOVERED,1
50.236,30.1,0.3042,0,0.000,2.99,NORMAL,RECOVERED,1
50.278,31.4,0.3040,0,0.000,2.99,NORMAL,RECOVERED,1
50.313,30.6,0.3033,0,0.000,2.99,NORMAL,RECOVERED,1
50.349,30.4,0.3113,0,0.000,2.99,NORMAL,RECOVERED,1
50.412,30.1,0.3032,0,0.000,2.99,NORMAL,RECOVERED,1
50.433,28.7,0.3120,0,0.000,2.99,NORMAL,RECOVERED,1
50.453,30.5,0.3089,0,0.000,2.99,NORMAL,RECOVERED,1
50.482,32.5,0.3105,0,0.000,2.99,NORMAL,RECOVERED,1
50.504,32.9,0.3131,0,0.000,2.99,NORMAL,RECOVERED,1
50.543,34.1,0.3087,0,0.000,2.99,NORMAL,RECOVERED,1
50.569,33.2,0.3094,0,0.000,2.99,NORMAL,RECOVERED,1
50.607,33.7,0.3051,0,0.000,2.99,NORMAL,RECOVERED,1
50.640,33.0,0.3100,0,0.000,2.99,NORMAL,RECOVERED,1
50.674,32.7,0.3025,0,0.000,2.99,NORMAL,RECOVERED,1
50.707,32.3,0.3075,0,0.000,2.99,NORMAL,RECOVERED,1
50.740,32.2,0.3024,0,0.000,2.99,NORMAL,RECOVERED,1
50.775,32.0,0.3090,0,0.000,2.99,NORMAL,RECOVERED,1
50.808,31.7,0.3088,0,0.000,2.99,NORMAL,RECOVERED,1
50.839,31.5,0.3103,0,0.000,2.99,NORMAL,RECOVERED,1
50.884,31.6,0.3124,0,0.000,2.99,NORMAL,RECOVERED,1
50.899,30.6,0.3095,0,0.000,2.99,NORMAL,RECOVERED,1
50.936,34.2,0.3104,0,0.000,2.88,NORMAL,RECOVERED,1
50.968,33.6,0.3117,0,0.000,2.76,NORMAL,RECOVERED,1
51.000,33.2,0.3147,0,0.000,2.65,NORMAL,RECOVERED,1
51.033,33.0,0.3050,0,0.000,2.54,NORMAL,RECOVERED,1
51.068,32.8,0.3108,0,0.000,2.43,NORMAL,RECOVERED,1
51.105,32.4,0.3064,0,0.000,2.33,NORMAL,RECOVERED,1
51.134,31.8,0.3089,0,0.000,2.21,NORMAL,RECOVERED,1
51.167,32.0,0.3082,0,0.000,2.21,NORMAL,RECOVERED,1
51.210,31.9,0.3078,0,0.000,2.21,NORMAL,RECOVERED,1
51.236,31.1,0.3101,0,0.000,2.21,NORMAL,RECOVERED,1
51.268,31.7,0.3045,0,0.000,2.21,NORMAL,RECOVERED,1
51.305,31.7,0.3014,0,0.000,2.21,NORMAL,RECOVERED,1
51.340,31.3,0.3013,0,0.000,2.21,NORMAL,RECOVERED,1
51.373,30.9,0.3029,0,0.000,2.21,NORMAL,RECOVERED,1
51.408,30.8,0.3061,0,0.000,2.21,NORMAL,RECOVERED,1
51.444,30.7,0.3034,0,0.000,2.21,NORMAL,RECOVERED,1
51.469,30.4,0.3091,0,0.000,2.21,NORMAL,RECOVERED,1
51.503,31.2,0.3080,0,0.000,2.21,NORMAL,RECOVERED,1
51.548,31.0,0.3080,0,0.000,2.21,NORMAL,RECOVERED,1
51.573,30.2,0.3069,0,0.000,2.21,NORMAL,RECOVERED,1
51.613,31.1,0.3085,0,0.000,2.21,NORMAL,RECOVERED,1
51.637,30.6,0.3013,0,0.000,2.21,NORMAL,RECOVERED,1
51.676,31.5,0.3047,0,0.000,2.21,NORMAL,RECOVERED,1
51.704,30.9,0.3070,0,0.000,2.21,NORMAL,RECOVERED,1
51.738,31.6,0.3077,0,0.000,2.21,NORMAL,RECOVERED,1
51.766,31.3,0.3099,0,0.000,2.21,NORMAL,RECOVERED,1
51.803,31.6,0.3147,0,0.000,2.21,NORMAL,RECOVERED,1
51.832,31.2,0.3161,0,0.000,2.21,NORMAL,RECOVERED,1
51.881,31.5,0.3120,0,0.000,2.21,NORMAL,RECOVERED,1
51.906,30.5,0.3155,0,0.000,2.21,NORMAL,RECOVERED,1
51.937,31.2,0.3130,0,0.000,2.21,NORMAL,RECOVERED,1
51.973,31.4,0.3137,0,0.000,2.21,NORMAL,RECOVERED,1
52.001,31.0,0.3125,0,0.000,2.21,NORMAL,RECOVERED,1
52.035,31.4,0.3122,0,0.000,2.21,NORMAL,RECOVERED,1
52.069,31.3,0.3091,0,0.000,2.21,NORMAL,RECOVERED,1
52.102,31.1,0.3068,0,0.000,2.21,NORMAL,RECOVERED,1
52.135,31.0,0.3116,0,0.000,2.21,NORMAL,RECOVERED,1
52.167,30.9,0.3077,0,0.000,2.21,NORMAL,RECOVERED,1
52.209,31.1,0.3088,0,0.000,2.21,NORMAL,RECOVERED,1
52.234,30.2,0.3072,0,0.000,2.21,NORMAL,RECOVERED,1
52.274,31.2,0.3083,0,0.000,2.21,NORMAL,RECOVERED,1
52.304,30.6,0.3074,0,0.000,2.21,NORMAL,RECOVERED,1
52.343,31.0,0.3020,0,0.000,2.21,NORMAL,RECOVERED,1
52.369,30.4,0.3065,0,0.000,2.21,NORMAL,RECOVERED,1
52.403,31.2,0.3098,0,0.000,2.21,NORMAL,RECOVERED,1
52.433,31.0,0.3105,0,0.000,2.21,NORMAL,RECOVERED,1
52.470,31.2,0.3091,0,0.000,2.21,NORMAL,RECOVERED,1
52.501,30.8,0.3155,0,0.000,2.21,NORMAL,RECOVERED,1
52.545,31.0,0.3122,0,0.000,2.21,NORMAL,RECOVERED,1
52.569,30.1,0.3111,0,0.000,2.21,NORMAL,RECOVERED,1
52.604,31.4,0.3119,0,0.000,2.21,NORMAL,RECOVERED,1
52.635,31.2,0.3134,0,0.000,2.21,NORMAL,RECOVERED,1
52.675,31.1,0.3131,0,0.000,2.21,NORMAL,RECOVERED,1
52.700,30.5,0.3192,0,0.000,2.21,NORMAL,RECOVERED,1
52.737,31.5,0.3094,0,0.000,2.21,NORMAL,RECOVERED,1
52.767,31.0,0.3131,0,0.000,2.21,NORMAL,RECOVERED,1
52.803,31.3,0.3154,0,0.000,2.21,NORMAL,RECOVERED,1
52.834,31.0,0.3093,0,0.000,2.21,NORMAL,RECOVERED,1
52.877,31.1,0.3151,0,0.000,2.21,NORMAL,RECOVERED,1
52.901,30.3,0.3135,0,0.000,2.21,NORMAL,RECOVERED,1
52.934,31.5,0.3145,0,0.000,2.21,NORMAL,RECOVERED,1
52.971,31.4,0.3144,0,0.000,2.21,NORMAL,RECOVERED,1
53.008,31.1,0.3180,0,0.000,2.21,NORMAL,RECOVERED,1
53.035,30.6,0.3159,0,0.000,2.21,NORMAL,RECOVERED,1
53.075,31.1,0.3203,0,0.000,2.21,NORMAL,RECOVERED,1
53.101,30.5,0.3174,0,0.000,2.21,NORMAL,RECOVERED,1
53.141,31.5,0.3129,0,0.000,2.21,NORMAL,RECOVERED,1
53.171,30.9,0.3127,0,0.000,2.21,NORMAL,RECOVERED,1
53.212,31.0,0.3185,0,0.000,2.21,NORMAL,RECOVERED,1
53.236,30.4,0.3129,0,0.000,2.21,NORMAL,RECOVERED,1
53.274,31.3,0.3084,0,0.000,2.21,NORMAL,RECOVERED,1
53.305,30.8,0.3062,0,0.000,2.21,NORMAL,RECOVERED,1
53.344,31.1,0.3145,0,0.000,2.21,NORMAL,RECOVERED,1
53.370,30.6,0.3096,0,0.000,2.21,NORMAL,RECOVERED,1
53.406,31.3,0.3086,0,0.000,2.21,NORMAL,RECOVERED,1
53.434,31.0,0.3077,0,0.000,2.21,NORMAL,RECOVERED,1
53.473,31.4,0.3145,0,0.000,2.21,NORMAL,RECOVERED,1
53.506,30.8,0.3121,0,0.000,2.21,NORMAL,RECOVERED,1
53.547,30.7,0.3100,0,0.000,2.21,NORMAL,RECOVERED,1
53.574,30.1,0.3119,0,0.000,2.21,NORMAL,RECOVERED,1
53.605,30.7,0.3101,0,0.000,2.21,NORMAL,RECOVERED,1
53.641,30.9,0.3114,0,0.000,2.21,NORMAL,RECOVERED,1
53.671,30.7,0.3073,0,0.000,2.21,NORMAL,RECOVERED,1
53.705,30.8,0.3116,0,0.000,2.21,NORMAL,RECOVERED,1
53.736,30.7,0.3081,0,0.000,2.21,NORMAL,RECOVERED,1
53.767,30.9,0.3076,0,0.000,2.21,NORMAL,RECOVERED,1
53.808,30.9,0.3074,0,0.000,2.21,NORMAL,RECOVERED,1
53.836,30.3,0.3068,0,0.000,2.21,NORMAL,RECOVERED,1
53.876,31.0,0.3085,0,0.000,2.21,NORMAL,RECOVERED,1
53.902,30.3,0.3068,0,0.000,2.21,NORMAL,RECOVERED,1
53.943,31.4,0.3090,0,0.000,2.21,NORMAL,RECOVERED,1
53.969,30.7,0.3090,0,0.000,2.21,NORMAL,RECOVERED,1
54.015,31.5,0.3141,0,0.000,2.21,NORMAL,RECOVERED,1
54.035,30.5,0.3095,0,0.000,2.21,NORMAL,RECOVERED,1
54.076,32.7,0.3127,0,0.000,2.21,NORMAL,RECOVERED,1
54.104,31.8,0.3110,0,0.000,2.21,NORMAL,RECOVERED,1
54.137,32.2,0.3071,0,0.000,2.21,NORMAL,RECOVERED,1
54.173,32.1,0.3054,0,0.000,2.21,NORMAL,RECOVERED,1
