elapsed_s,fps,ear,eye_closed,closed_dur_s,perclos,state,cause,face_detected
22.985,30.2,0.3053,0,0.000,12.02,CRITICAL,INSTANT,1
23.019,30.5,0.3060,0,0.000,11.99,CRITICAL,INSTANT,1
23.049,30.4,0.3042,0,0.000,11.96,CRITICAL,INSTANT,1
23.088,30.7,0.3060,0,0.000,11.92,NORMAL,INSTANT,1
23.112,30.2,0.3054,0,0.000,11.90,NORMAL,INSTANT,1
23.150,31.2,0.3095,0,0.000,11.86,NORMAL,INSTANT,1
23.181,30.7,0.3027,0,0.000,11.83,NORMAL,INSTANT,1
23.217,30.8,0.3010,0,0.000,11.80,NORMAL,INSTANT,1
23.250,30.7,0.3069,0,0.000,11.77,NORMAL,INSTANT,1
23.290,30.5,0.3051,0,0.000,11.73,NORMAL,INSTANT,1
23.314,30.0,0.3014,0,0.000,11.71,NORMAL,INSTANT,1
23.352,31.1,0.3032,0,0.000,11.67,NORMAL,INSTANT,1
23.382,30.6,0.3051,0,0.000,11.64,NORMAL,INSTANT,1
23.419,30.9,0.3073,0,0.000,11.61,NORMAL,INSTANT,1
23.448,30.5,0.3030,0,0.000,11.58,NORMAL,INSTANT,1
23.483,30.9,0.3017,0,0.000,11.55,NORMAL,INSTANT,1
23.515,30.7,0.3006,0,0.000,11.52,NORMAL,INSTANT,1
23.549,30.7,0.3118,0,0.000,11.49,NORMAL,INSTANT,1
23.582,30.6,0.3218,0,0.000,11.46,NORMAL,INSTANT,1
23.626,30.6,0.3187,0,0.000,11.42,NORMAL,INSTANT,1
23.647,29.8,0.3140,0,0.000,11.40,NORMAL,INSTANT,1
23.684,31.6,0.3178,0,0.000,11.37,NORMAL,INSTANT,1
23.720,31.1,0.3161,0,0.000,11.34,NORMAL,INSTANT,1
23.754,30.8,0.3200,0,0.000,11.31,NORMAL,INSTANT,1
23.784,30.6,0.3235,0,0.000,11.28,NORMAL,INSTANT,1
23.820,31.0,0.3182,0,0.000,11.25,NORMAL,INSTANT,1
23.851,30.6,0.3168,0,0.000,11.23,NORMAL,INSTANT,1
23.885,30.7,0.3163,0,0.000,11.20,NORMAL,INSTANT,1
23.919,30.7,0.3217,0,0.000,11.17,NORMAL,INSTANT,1
23.957,30.5,0.3190,0,0.000,11.14,NORMAL,INSTANT,1
23.982,30.1,0.3217,0,0.000,11.12,NORMAL,INSTANT,1
24.017,31.1,0.3225,0,0.000,11.09,NORMAL,RECOVERED,1
24.050,30.9,0.3247,0,0.000,11.06,NORMAL,RECOVERED,1
24.083,30.9,0.3280,0,0.000,11.03,NORMAL,RECOVERED,1
24.115,30.8,0.3301,0,0.000,11.00,NORMAL,RECOVERED,1
24.150,30.8,0.3308,0,0.000,10.98,NORMAL,RECOVERED,1
24.185,30.6,0.3268,0,0.000,10.95,NORMAL,RECOVERED,1
24.218,30.4,0.3298,0,0.000,10.92,NORMAL,RECOVERED,1
24.250,30.3,0.3302,0,0.000,10.89,NORMAL,RECOVERED,1
24.294,30.5,0.3299,0,0.000,10.86,NORMAL,RECOVERED,1
24.316,29.7,0.3339,0,0.000,10.84,NORMAL,RECOVERED,1
24.351,31.4,0.3377,0,0.000,10.81,NORMAL,RECOVERED,1
24.386,31.1,0.3347,0,0.000,10.79,NORMAL,RECOVERED,1
24.419,30.8,0.3317,0,0.000,10.76,NORMAL,RECOVERED,1
24.448,30.8,0.3274,0,0.000,10.74,NORMAL,RECOVERED,1
24.483,31.2,0.3081,0,0.000,10.71,NORMAL,RECOVERED,1
24.515,30.9,0.3108,0,0.000,10.68,NORMAL,RECOVERED,1
24.549,30.9,0.3085,0,0.000,10.66,NORMAL,RECOVERED,1
24.581,30.8,0.3076,0,0.000,10.63,NORMAL,RECOVERED,1
24.623,30.8,0.3096,0,0.000,10.60,NORMAL,RECOVERED,1
24.648,30.2,0.3074,0,0.000,10.58,NORMAL,RECOVERED,1
24.684,31.1,0.3104,0,0.000,10.56,NORMAL,RECOVERED,1
24.715,30.8,0.3094,0,0.000,10.53,NORMAL,RECOVERED,1
24.749,30.9,0.3093,0,0.000,10.51,NORMAL,RECOVERED,1
24.782,30.8,0.3079,0,0.000,10.48,NORMAL,RECOVERED,1
24.818,30.7,0.3065,0,0.000,10.45,NORMAL,RECOVERED,1
24.849,30.4,0.3039,0,0.000,10.43,NORMAL,RECOVERED,1
24.885,30.6,0.3045,0,0.000,10.40,NORMAL,RECOVERED,1
24.916,30.3,0.3085,0,0.000,10.38,NORMAL,RECOVERED,1
24.957,30.5,0.3071,0,0.000,10.35,NORMAL,RECOVERED,1
24.982,29.9,0.3156,0,0.000,10.33,NORMAL,RECOVERED,1
25.017,31.0,0.3138,0,0.000,10.31,NORMAL,RECOVERED,1
25.048,30.7,0.3153,0,0.000,10.29,NORMAL,RECOVERED,1
25.086,30.9,0.3148,0,0.000,10.26,NORMAL,RECOVERED,1
25.116,30.4,0.3128,0,0.000,10.24,NORMAL,RECOVERED,1
25.152,30.8,0.3101,0,0.000,10.21,NORMAL,RECOVERED,1
25.182,30.4,0.3234,0,0.000,10.19,NORMAL,RECOVERED,1
25.248,30.8,0.3250,0,0.000,10.14,NORMAL,RECOVERED,1
25.263,29.2,0.3276,0,0.000,10.13,NORMAL,RECOVERED,1
25.290,32.9,0.3274,0,0.000,10.12,NORMAL,RECOVERED,1
25.316,33.3,0.3320,0,0.000,10.10,NORMAL,RECOVERED,1
25.351,33.7,0.3328,0,0.000,10.07,NORMAL,RECOVERED,1
25.383,33.2,0.3346,0,0.000,10.05,NORMAL,RECOVERED,1
25.417,33.1,0.3360,0,0.000,10.03,NORMAL,RECOVERED,1
25.451,32.8,0.3367,0,0.000,10.00,NORMAL,RECOVERED,1
25.489,32.4,0.3336,0,0.000,9.98,NORMAL,RECOVERED,1
25.521,31.8,0.3325,0,0.000,9.96,NORMAL,RECOVERED,1
25.553,31.7,0.3301,0,0.000,9.94,NORMAL,RECOVERED,1
25.583,31.7,0.3348,0,0.000,9.92,NORMAL,RECOVERED,1
25.625,31.9,0.3318,0,0.000,9.89,NORMAL,RECOVERED,1
25.648,31.1,0.3296,0,0.000,9.87,NORMAL,RECOVERED,1
25.683,32.1,0.3329,0,0.000,9.85,NORMAL,RECOVERED,1
25.717,31.7,0.3352,0,0.000,9.83,NORMAL,RECOVERED,1
25.751,31.6,0.3334,0,0.000,9.80,NORMAL,RECOVERED,1
25.783,31.3,0.3370,0,0.000,9.78,NORMAL,RECOVERED,1
25.819,31.4,0.2656,0,0.000,9.76,NORMAL,RECOVERED,1
25.848,31.1,0.0412,1,0.000,9.94,NORMAL,INSTANT,1
25.885,31.2,0.0500,1,0.036,10.16,NORMAL,INSTANT,1
25.915,30.9,0.1798,1,0.067,10.34,NORMAL,INSTANT,1
25.956,31.1,0.2239,1,0.107,10.58,NORMAL,INSTANT,1
25.982,30.4,0.2499,0,0.000,10.56,NORMAL,RECOVERED,1
26.017,31.2,0.2680,0,0.000,10.54,NORMAL,RECOVERED,1
26.052,30.9,0.2762,0,0.000,10.51,NORMAL,RECOVERED,1
26.086,30.8,0.2838,0,0.000,10.49,NORMAL,RECOVERED,1
26.116,30.6,0.2793,0,0.000,10.47,NORMAL,RECOVERED,1
26.151,30.8,0.2816,0,0.000,10.45,NORMAL,RECOVERED,1
26.182,30.6,0.2858,0,0.000,10.42,NORMAL,RECOVERED,1
26.221,30.7,0.2888,0,0.000,10.40,NORMAL,RECOVERED,1
26.250,30.3,0.2965,0,0.000,10.38,NORMAL,RECOVERED,1
26.303,30.6,0.2960,0,0.000,10.34,NORMAL,RECOVERED,1
26.327,29.5,0.2996,0,0.000,10.33,NORMAL,RECOVERED,1
26.354,30.6,0.3006,0,0.000,10.31,NORMAL,RECOVERED,1
26.384,31.1,0.3053,0,0.000,10.29,NORMAL,RECOVERED,1
26.420,31.3,0.3146,0,0.000,10.27,NORMAL,RECOVERED,1
26.449,31.1,0.3149,0,0.000,10.25,NORMAL,RECOVERED,1
26.486,31.3,0.3179,0,0.000,10.22,NORMAL,RECOVERED,1
26.518,30.9,0.3158,0,0.000,10.20,NORMAL,RECOVERED,1
26.553,30.9,0.3186,0,0.000,10.18,NORMAL,RECOVERED,1
26.584,30.7,0.3191,0,0.000,10.16,NORMAL,RECOVERED,1
26.631,30.9,0.3223,0,0.000,10.13,NORMAL,RECOVERED,1
26.654,29.9,0.3245,0,0.000,10.12,NORMAL,RECOVERED,1
26.688,31.5,0.3266,0,0.000,10.09,NORMAL,RECOVERED,1
26.720,31.2,0.3266,0,0.000,10.07,NORMAL,RECOVERED,1
26.753,31.2,0.3054,0,0.000,10.05,NORMAL,RECOVERED,1
26.785,31.1,0.3067,0,0.000,10.03,NORMAL,RECOVERED,1
26.821,31.2,0.3035,0,0.000,10.01,NORMAL,RECOVERED,1
26.851,30.8,0.3001,0,0.000,9.99,NORMAL,RECOVERED,1
26.888,31.1,0.3032,0,0.000,9.97,NORMAL,RECOVERED,1
26.917,30.7,0.3088,0,0.000,9.95,NORMAL,RECOVERED,1
26.960,31.0,0.3058,0,0.000,9.92,NORMAL,RECOVERED,1
26.984,30.3,0.3085,0,0.000,9.91,NORMAL,RECOVERED,1
27.020,31.4,0.3080,0,0.000,9.89,NORMAL,RECOVERED,1
27.049,31.0,0.3061,0,0.000,9.87,NORMAL,RECOVERED,1
27.085,31.4,0.3094,0,0.000,9.85,NORMAL,RECOVERED,1
27.116,31.0,0.3066,0,0.000,9.83,NORMAL,RECOVERED,1
27.154,31.2,0.3057,0,0.000,9.81,NORMAL,RECOVERED,1
27.184,30.7,0.3069,0,0.000,9.79,NORMAL,RECOVERED,1
27.221,30.9,0.3104,0,0.000,9.77,NORMAL,RECOVERED,1
27.250,30.5,0.3045,0,0.000,9.75,NORMAL,RECOVERED,1
27.291,31.0,0.3121,0,0.000,9.73,NORMAL,RECOVERED,1
27.319,30.3,0.3118,0,0.000,9.71,NORMAL,RECOVERED,1
27.354,30.9,0.3133,0,0.000,9.69,NORMAL,RECOVERED,1
27.386,30.6,0.3120,0,0.000,9.67,NORMAL,RECOVERED,1
27.421,30.7,0.3190,0,0.000,9.65,NORMAL,RECOVERED,1
27.450,30.5,0.3176,0,0.000,9.63,NORMAL,RECOVERED,1
27.489,31.0,0.3241,0,0.000,9.61,NORMAL,RECOVERED,1
27.518,30.4,0.3259,0,0.000,9.60,NORMAL,RECOVERED,1
27.556,31.0,0.3314,0,0.000,9.57,NORMAL,RECOVERED,1
27.584,30.4,0.3303,0,0.000,9.56,NORMAL,RECOVERED,1
27.625,31.0,0.3327,0,0.000,9.53,NORMAL,RECOVERED,1
27.653,30.3,0.3192,0,0.000,9.52,NORMAL,RECOVERED,1
27.686,30.9,0.2682,0,0.000,9.50,NORMAL,RECOVERED,1
27.717,30.8,0.0395,1,0.000,9.66,NORMAL,INSTANT,1
27.752,31.0,0.0366,1,0.035,9.85,NORMAL,INSTANT,1
27.783,30.7,0.1340,1,0.066,10.01,NORMAL,INSTANT,1
27.819,30.8,0.2150,1,0.102,10.20,NORMAL,INSTANT,1
27.850,30.6,0.2435,0,0.000,10.18,NORMAL,RECOVERED,1
27.887,30.7,0.2679,0,0.000,10.16,NORMAL,RECOVERED,1
27.917,30.3,0.2848,0,0.000,10.14,NORMAL,RECOVERED,1
27.961,30.7,0.2986,0,0.000,10.12,NORMAL,RECOVERED,1
27.985,29.9,0.3049,0,0.000,10.10,NORMAL,RECOVERED,1
28.018,31.1,0.3052,0,0.000,10.08,NORMAL,RECOVERED,1
28.055,31.0,0.2950,0,0.000,10.06,NORMAL,RECOVERED,1
28.088,30.6,0.2945,0,0.000,10.04,NORMAL,RECOVERED,1
28.119,30.5,0.2946,0,0.000,10.03,NORMAL,RECOVERED,1
28.155,30.8,0.2937,0,0.000,10.00,NORMAL,RECOVERED,1
28.192,30.4,0.3030,0,0.000,9.98,NORMAL,RECOVERED,1
28.225,30.1,0.3078,0,0.000,9.96,NORMAL,RECOVERED,1
28.253,30.1,0.3169,0,0.000,9.95,NORMAL,RECOVERED,1
28.297,30.7,0.3213,0,0.000,9.92,NORMAL,RECOVERED,1
28.319,29.9,0.3248,0,0.000,9.91,NORMAL,RECOVERED,1
28.356,31.4,0.3218,0,0.000,9.89,NORMAL,RECOVERED,1
28.386,30.9,0.3215,0,0.000,9.87,NORMAL,RECOVERED,1
28.423,31.2,0.3243,0,0.000,9.85,NORMAL,RECOVERED,1
28.455,30.8,0.3245,0,0.000,9.84,NORMAL,RECOVERED,1
28.489,30.9,0.3272,0,0.000,9.82,NORMAL,RECOVERED,1
28.519,30.8,0.3253,0,0.000,9.80,NORMAL,RECOVERED,1
28.555,30.9,0.3097,0,0.000,9.78,NORMAL,RECOVERED,1
28.585,30.6,0.3094,0,0.000,9.76,NORMAL,RECOVERED,1
28.624,30.8,0.3065,0,0.000,9.74,NORMAL,RECOVERED,1
28.654,30.3,0.3118,0,0.000,9.73,NORMAL,RECOVERED,1
28.690,30.7,0.3129,0,0.000,9.71,NORMAL,RECOVERED,1
28.720,30.4,0.3126,0,0.000,9.69,NORMAL,RECOVERED,1
28.759,30.7,0.3225,0,0.000,9.67,NORMAL,RECOVERED,1
28.785,30.2,0.3255,0,0.000,9.66,NORMAL,RECOVERED,1
28.822,30.9,0.3271,0,0.000,9.64,NORMAL,RECOVERED,1
28.851,30.6,0.3302,0,0.000,9.62,NORMAL,RECOVERED,1
28.887,30.9,0.3306,0,0.000,9.60,NORMAL,RECOVERED,1
28.917,30.7,0.3268,0,0.000,9.59,NORMAL,RECOVERED,1
28.960,31.0,0.3339,0,0.000,9.56,NORMAL,RECOVERED,1
28.986,30.1,0.3358,0,0.000,9.55,NORMAL,RECOVERED,1
29.019,31.2,0.3328,0,0.000,9.53,NORMAL,RECOVERED,1
29.051,31.0,0.3278,0,0.000,9.52,NORMAL,RECOVERED,1
29.085,31.1,0.3314,0,0.000,9.50,NORMAL,RECOVERED,1
29.118,30.9,0.3297,0,0.000,9.48,NORMAL,RECOVERED,1
29.156,30.9,0.3334,0,0.000,9.46,NORMAL,RECOVERED,1
29.184,30.4,0.3310,0,0.000,9.45,NORMAL,RECOVERED,1
29.221,30.9,0.3279,0,0.000,9.43,NORMAL,RECOVERED,1
29.254,30.5,0.3354,0,0.000,9.41,NORMAL,RECOVERED,1
29.290,30.6,0.3339,0,0.000,9.39,NORMAL,RECOVERED,1
29.321,30.2,0.3354,0,0.000,9.38,NORMAL,RECOVERED,1
29.352,30.6,0.3325,0,0.000,9.36,NORMAL,RECOVERED,1
29.391,30.7,0.3298,0,0.000,9.34,NORMAL,RECOVERED,1
29.422,30.1,0.3336,0,0.000,9.33,NORMAL,RECOVERED,1
29.452,30.4,0.3397,0,0.000,9.31,NORMAL,RECOVERED,1
29.490,30.7,0.3348,0,0.000,9.29,NORMAL,RECOVERED,1
29.522,30.2,0.3394,0,0.000,9.28,NORMAL,RECOVERED,1
29.558,30.4,0.3317,0,0.000,9.26,NORMAL,RECOVERED,1
29.584,30.1,0.3339,0,0.000,9.25,NORMAL,RECOVERED,1
29.630,30.9,0.3375,0,0.000,9.22,NORMAL,RECOVERED,1
29.657,30.0,0.3325,0,0.000,9.21,NORMAL,RECOVERED,1
29.688,30.8,0.3365,0,0.000,9.19,NORMAL,RECOVERED,1
29.717,30.9,0.3343,0,0.000,9.18,NORMAL,RECOVERED,1
29.755,31.2,0.3294,0,0.000,9.16,NORMAL,RECOVERED,1
29.784,30.7,0.3367,0,0.000,9.15,NORMAL,RECOVERED,1
29.822,31.1,0.3368,0,0.000,9.13,NORMAL,RECOVERED,1
29.851,30.7,0.3362,0,0.000,9.12,NORMAL,RECOVERED,1
29.887,31.0,0.3377,0,0.000,9.10,NORMAL,RECOVERED,1
29.921,30.7,0.3419,0,0.000,9.08,NORMAL,RECOVERED,1
29.964,30.7,0.3363,0,0.000,9.06,NORMAL,RECOVERED,1
29.985,29.9,0.3323,0,0.000,9.05,NORMAL,RECOVERED,1
30.024,31.4,0.3340,0,0.000,9.04,NORMAL,RECOVERED,1
30.054,30.9,0.3367,0,0.000,9.02,NORMAL,RECOVERED,1
30.091,31.1,0.3363,0,0.000,9.00,NORMAL,RECOVERED,1
30.118,30.7,0.3330,0,0.000,8.99,NORMAL,RECOVERED,1
30.158,31.3,0.3340,0,0.000,8.97,NORMAL,RECOVERED,1
30.184,30.7,0.3348,0,0.000,8.96,NORMAL,RECOVERED,1
30.221,31.3,0.3300,0,0.000,8.94,NORMAL,RECOVERED,1
30.255,31.0,0.3332,0,0.000,8.93,NORMAL,RECOVERED,1
30.293,30.8,0.3397,0,0.000,8.91,NORMAL,RECOVERED,1
30.321,30.3,0.3371,0,0.000,8.90,NORMAL,RECOVERED,1
30.354,31.0,0.3349,0,0.000,8.88,NORMAL,RECOVERED,1
30.385,30.9,0.3368,0,0.000,8.87,NORMAL,RECOVERED,1
30.423,31.0,0.3338,0,0.000,8.85,NORMAL,RECOVERED,1
30.454,30.5,0.3415,0,0.000,8.84,NORMAL,RECOVERED,1
30.491,30.7,0.3389,0,0.000,8.82,NORMAL,RECOVERED,1
30.520,30.3,0.3355,0,0.000,8.81,NORMAL,RECOVERED,1
30.554,30.7,0.2763,0,0.000,8.79,NORMAL,RECOVERED,1
30.587,30.6,0.0309,1,0.000,8.94,NORMAL,INSTANT,1
30.627,30.7,0.0311,1,0.040,9.12,NORMAL,INSTANT,1
30.655,30.1,0.0329,1,0.068,9.25,NORMAL,INSTANT,1
30.690,30.7,0.0320,1,0.103,9.41,NORMAL,INSTANT,1
30.718,30.5,0.0323,1,0.132,9.54,NORMAL,INSTANT,1
30.757,30.9,0.0326,1,0.171,9.72,NORMAL,INSTANT,1
30.791,30.3,0.0337,1,0.205,9.87,NORMAL,INSTANT,1
30.824,30.2,0.0304,1,0.238,10.02,NORMAL,INSTANT,1
30.855,30.3,0.0326,1,0.268,10.15,NORMAL,INSTANT,1
30.888,30.6,0.0333,1,0.302,10.31,NORMAL,INSTANT,1
30.924,30.4,0.0332,1,0.337,10.46,NORMAL,INSTANT,1
30.960,30.2,0.0328,1,0.374,10.62,NORMAL,INSTANT,1
30.988,29.9,0.0330,1,0.400,10.74,WARNING,INSTANT,1
31.024,30.8,0.0329,1,0.438,10.91,WARNING,INSTANT,1
31.052,30.4,0.0315,1,0.466,11.03,WARNING,INSTANT,1
31.086,30.9,0.0331,1,0.500,11.18,WARNING,INSTANT,1
31.118,30.7,0.0306,1,0.532,11.32,WARNING,INSTANT,1
31.154,30.8,0.0324,1,0.568,11.47,WARNING,INSTANT,1
31.186,30.5,0.0330,1,0.600,11.61,WARNING,INSTANT,1
31.223,30.6,0.0307,1,0.637,11.77,WARNING,INSTANT,1
31.254,30.2,0.0305,1,0.668,11.91,WARNING,INSTANT,1
31.295,30.4,0.0317,1,0.709,12.08,WARNING,INSTANT,1
31.323,29.8,0.0323,1,0.737,12.20,WARNING,INSTANT,1
31.358,30.4,0.0319,1,0.771,12.35,WARNING,INSTANT,1
31.387,30.2,0.0302,1,0.801,12.47,WARNING,INSTANT,1
31.422,30.6,0.0302,1,0.836,12.62,WARNING,INSTANT,1
31.452,30.4,0.0288,1,0.865,12.74,WARNING,INSTANT,1
31.487,30.8,0.0273,1,0.901,12.89,WARNING,INSTANT,1
31.524,30.5,0.0285,1,0.937,13.05,WARNING,INSTANT,1
31.556,30.2,0.0284,1,0.970,13.19,WARNING,INSTANT,1
31.587,30.2,0.0288,1,1.000,13.31,CRITICAL,INSTANT,1
31.629,30.5,0.0273,1,1.043,13.49,CRITICAL,INSTANT,1
31.652,29.8,0.0303,1,1.066,13.58,CRITICAL,INSTANT,1
31.686,31.2,0.0254,1,1.100,13.73,CRITICAL,INSTANT,1
31.717,31.0,0.0247,1,1.131,13.85,CRITICAL,INSTANT,1
31.755,31.1,0.0260,1,1.169,14.01,CRITICAL,INSTANT,1
31.786,30.7,0.0281,1,1.200,14.13,CRITICAL,INSTANT,1
31.827,30.9,0.0257,1,1.241,14.30,CRITICAL,INSTANT,1
31.865,30.2,0.0263,1,1.279,14.46,CRITICAL,INSTANT,1
31.886,29.8,0.0249,1,1.300,14.54,CRITICAL,INSTANT,1
31.918,31.6,0.0299,1,1.332,14.67,CRITICAL,INSTANT,1
31.958,31.6,0.0275,1,1.372,14.83,CRITICAL,INSTANT,1
31.987,30.9,0.0312,1,1.401,14.95,CRITICAL,INSTANT,1
32.029,31.3,0.1209,1,1.443,15.11,CRITICAL,INSTANT,1
32.053,30.6,0.2248,1,1.467,15.21,CRITICAL,INSTANT,1
32.093,31.7,0.2590,0,0.000,15.18,CRITICAL,PERCLOS,1
32.122,31.1,0.2844,0,0.000,15.16,CRITICAL,PERCLOS,1
32.155,31.3,0.3061,0,0.000,15.14,CRITICAL,PERCLOS,1
32.187,31.3,0.3213,0,0.000,15.11,CRITICAL,PERCLOS,1
32.221,31.2,0.3350,0,0.000,15.09,CRITICAL,PERCLOS,1
32.256,31.1,0.3459,0,0.000,15.07,CRITICAL,PERCLOS,1
32.294,30.9,0.3524,0,0.000,15.04,CRITICAL,PERCLOS,1
32.318,30.4,0.3545,0,0.000,15.02,CRITICAL,PERCLOS,1
32.357,31.4,0.3508,0,0.000,15.00,CRITICAL,PERCLOS,1
32.388,30.9,0.3562,0,0.000,14.97,CRITICAL,PERCLOS,1
32.420,31.1,0.3627,0,0.000,14.95,CRITICAL,PERCLOS,1
32.453,31.0,0.3642,0,0.000,14.93,CRITICAL,PERCLOS,1
32.491,31.0,0.3629,0,0.000,14.90,CRITICAL,PERCLOS,1
32.518,30.6,0.3598,0,0.000,14.88,CRITICAL,PERCLOS,1
32.554,31.0,0.3315,0,0.000,14.86,CRITICAL,PERCLOS,1
32.588,30.7,0.3234,0,0.000,14.84,CRITICAL,PERCLOS,1
32.640,30.6,0.3257,0,0.000,14.80,CRITICAL,PERCLOS,1
32.660,29.5,0.3264,0,0.000,14.79,CRITICAL,PERCLOS,1
32.690,31.8,0.3248,0,0.000,14.77,CRITICAL,PERCLOS,1
32.720,31.8,0.3260,0,0.000,14.75,CRITICAL,PERCLOS,1
32.759,32.0,0.3264,0,0.000,14.72,CRITICAL,PERCLOS,1
32.787,31.4,0.3195,0,0.000,14.70,CRITICAL,PERCLOS,1
32.820,31.9,0.3167,0,0.000,14.68,CRITICAL,PERCLOS,1
32.853,31.7,0.3242,0,0.000,14.66,CRITICAL,PERCLOS,1
32.888,31.6,0.3270,0,0.000,14.64,CRITICAL,PERCLOS,1
32.920,31.2,0.3217,0,0.000,14.62,CRITICAL,PERCLOS,1
32.965,31.4,0.3196,0,0.000,14.59,CRITICAL,PERCLOS,1
32.985,30.5,0.3123,0,0.000,14.57,CRITICAL,PERCLOS,1
33.025,32.3,0.3159,0,0.000,14.55,CRITICAL,PERCLOS,1
33.057,31.5,0.3186,0,0.000,14.52,CRITICAL,PERCLOS,1
33.086,31.6,0.3214,0,0.000,14.51,CRITICAL,PERCLOS,1
33.119,31.8,0.3146,0,0.000,14.48,WARNING,PERCLOS,1
33.154,31.7,0.3150,0,0.000,14.46,WARNING,PERCLOS,1
33.189,31.4,0.3262,0,0.000,14.44,WARNING,PERCLOS,1
33.224,31.1,0.3256,0,0.000,14.42,WARNING,PERCLOS,1
33.253,30.8,0.3210,0,0.000,14.40,WARNING,PERCLOS,1
33.294,31.2,0.3222,0,0.000,14.37,WARNING,PERCLOS,1
33.318,30.5,0.3167,0,0.000,14.36,WARNING,PERCLOS,1
33.354,31.6,0.3156,0,0.000,14.33,WARNING,PERCLOS,1
33.388,31.3,0.3159,0,0.000,14.31,WARNING,PERCLOS,1
33.423,31.1,0.3000,0,0.000,14.29,WARNING,PERCLOS,1
33.454,30.8,0.0721,1,0.000,14.41,WARNING,PERCLOS,1
33.489,31.0,0.0396,1,0.035,14.54,WARNING,PERCLOS,1
33.523,30.7,0.1312,1,0.069,14.67,WARNING,PERCLOS,1
33.560,30.6,0.2142,1,0.106,14.81,WARNING,PERCLOS,1
33.586,30.2,0.2402,0,0.000,14.79,WARNING,PERCLOS,1
33.628,31.3,0.2537,0,0.000,14.76,WARNING,PERCLOS,1
33.655,30.5,0.2668,0,0.000,14.75,WARNING,PERCLOS,1
33.688,31.0,0.2729,0,0.000,14.72,WARNING,PERCLOS,1
33.719,30.9,0.2858,0,0.000,14.71,WARNING,PERCLOS,1
33.759,31.1,0.2866,0,0.000,14.68,WARNING,PERCLOS,1
33.792,30.5,0.2939,0,0.000,14.66,WARNING,PERCLOS,1
33.824,30.4,0.2885,0,0.000,14.64,WARNING,PERCLOS,1
33.855,30.5,0.2881,0,0.000,14.62,WARNING,PERCLOS,1
33.897,30.6,0.2907,0,0.000,14.59,WARNING,PERCLOS,1
33.921,29.9,0.2940,0,0.000,14.58,WARNING,PERCLOS,1
33.962,31.2,0.2941,0,0.000,14.55,WARNING,PERCLOS,1
33.987,30.5,0.2952,0,0.000,14.54,WARNING,PERCLOS,1
34.022,31.5,0.2952,0,0.000,14.51,WARNING,PERCLOS,1
34.055,31.3,0.2983,0,0.000,14.49,WARNING,PERCLOS,1
34.088,31.1,0.2994,0,0.000,14.47,WARNING,PERCLOS,1
34.122,31.0,0.2971,0,0.000,14.45,NORMAL,RECOVERED,1
34.156,30.9,0.3043,0,0.000,14.43,NORMAL,RECOVERED,1
34.193,30.7,0.3050,0,0.000,14.41,NORMAL,RECOVERED,1
34.223,30.4,0.3074,0,0.000,14.39,NORMAL,RECOVERED,1
34.253,30.6,0.3050,0,0.000,14.37,NORMAL,RECOVERED,1
34.293,30.9,0.3075,0,0.000,14.35,NORMAL,RECOVERED,1
34.320,30.3,0.3166,0,0.000,14.33,NORMAL,RECOVERED,1
34.354,31.0,0.3172,0,0.000,14.31,NORMAL,RECOVERED,1
34.388,30.8,0.3134,0,0.000,14.29,NORMAL,RECOVERED,1
34.422,30.7,0.3211,0,0.000,14.27,NORMAL,RECOVERED,1
34.455,30.5,0.3197,0,0.000,14.25,NORMAL,RECOVERED,1
34.488,30.5,0.3172,0,0.000,14.23,NORMAL,RECOVERED,1
34.520,30.5,0.3188,0,0.000,14.21,NORMAL,RECOVERED,1
34.555,30.6,0.3218,0,0.000,14.19,NORMAL,RECOVERED,1
34.586,30.4,0.3280,0,0.000,14.17,NORMAL,RECOVERED,1
34.628,30.6,0.3281,0,0.000,14.15,NORMAL,RECOVERED,1
34.653,29.9,0.3369,0,0.000,14.13,NORMAL,RECOVERED,1
34.689,31.0,0.3357,0,0.000,14.11,NORMAL,RECOVERED,1
34.722,30.6,0.3420,0,0.000,14.09,NORMAL,RECOVERED,1
34.755,30.6,0.3409,0,0.000,14.07,NORMAL,RECOVERED,1
34.788,30.6,0.3400,0,0.000,14.05,NORMAL,RECOVERED,1
34.825,30.6,0.3484,0,0.000,14.03,NORMAL,RECOVERED,1
34.854,30.2,0.3433,0,0.000,14.01,NORMAL,RECOVERED,1
34.889,30.6,0.3336,0,0.000,13.99,NORMAL,RECOVERED,1
34.920,30.4,0.3263,0,0.000,13.97,NORMAL,RECOVERED,1
34.961,30.5,0.3226,0,0.000,13.95,NORMAL,RECOVERED,1
34.987,30.0,0.3248,0,0.000,13.94,NORMAL,RECOVERED,1
35.024,30.8,0.3203,0,0.000,13.91,NORMAL,RECOVERED,1
35.055,30.4,0.3180,0,0.000,13.90,NORMAL,RECOVERED,1
35.090,30.6,0.3219,0,0.000,13.88,NORMAL,RECOVERED,1
35.120,30.4,0.3237,0,0.000,13.86,NORMAL,RECOVERED,1
35.155,30.6,0.3155,0,0.000,13.84,NORMAL,RECOVERED,1
35.187,30.4,0.3177,0,0.000,13.82,NORMAL,RECOVERED,1
35.222,30.6,0.3068,0,0.000,13.80,NORMAL,RECOVERED,1
35.253,30.5,0.3116,0,0.000,13.79,NORMAL,RECOVERED,1
